Offset
+0.00000000e+000	 	 +0.00000000e+000	 	 

Scaling Factor
+1.00000000e-004	 	+1.00000000e-004	 	
Time (X)	 XY Position (X)	 Time (Y)	 XY Position (Y)	 
+6.99000000e-001 	+2.04429800e+002 	+6.99000000e-001 	+2.05845500e+002 	
+7.00000000e-001 	+2.04429800e+002 	+7.00000000e-001 	+2.05845500e+002 	
+7.01000000e-001 	+2.04429800e+002 	+7.01000000e-001 	+2.05845500e+002 	
+7.02250000e-001 	+2.04429800e+002 	+7.02250000e-001 	+2.05845500e+002 	
+7.04000000e-001 	+2.04429800e+002 	+7.04000000e-001 	+2.05845500e+002 	
+7.05000000e-001 	+2.04429800e+002 	+7.05000000e-001 	+2.05845500e+002 	
+7.06000000e-001 	+2.04429800e+002 	+7.06000000e-001 	+2.05845500e+002 	
+7.07000000e-001 	+2.04429800e+002 	+7.07000000e-001 	+2.05845500e+002 	
+7.08000000e-001 	+2.04429800e+002 	+7.08000000e-001 	+2.05845500e+002 	
+7.09000000e-001 	+2.04429800e+002 	+7.09000000e-001 	+2.05845500e+002 	
+7.10000000e-001 	+2.04429800e+002 	+7.10000000e-001 	+2.05845500e+002 	
+7.11000000e-001 	+2.04429800e+002 	+7.11000000e-001 	+2.05845500e+002 	
+7.12250000e-001 	+2.04429800e+002 	+7.12250000e-001 	+2.05845500e+002 	
+7.14000000e-001 	+2.04429800e+002 	+7.14000000e-001 	+2.05845500e+002 	
+7.15000000e-001 	+2.04429800e+002 	+7.15000000e-001 	+2.05845500e+002 	
+7.16000000e-001 	+2.04429800e+002 	+7.16000000e-001 	+2.05845500e+002 	
+7.17000000e-001 	+2.04429800e+002 	+7.17000000e-001 	+2.05845500e+002 	
+7.18000000e-001 	+2.04429800e+002 	+7.18000000e-001 	+2.05845500e+002 	
+7.19000000e-001 	+2.04429800e+002 	+7.19000000e-001 	+2.05845500e+002 	
+7.20000000e-001 	+2.04429800e+002 	+7.20000000e-001 	+2.05845500e+002 	
+7.21000000e-001 	+2.04429800e+002 	+7.21000000e-001 	+2.05845500e+002 	
+7.22250000e-001 	+2.04429800e+002 	+7.22250000e-001 	+2.05845500e+002 	
+7.24000000e-001 	+2.04429800e+002 	+7.24000000e-001 	+2.05845500e+002 	
+7.25000000e-001 	+2.04429800e+002 	+7.25000000e-001 	+2.05845500e+002 	
+7.26000000e-001 	+2.04429800e+002 	+7.26000000e-001 	+2.05845500e+002 	
+7.27000000e-001 	+2.04429800e+002 	+7.27000000e-001 	+2.05845500e+002 	
+7.28000000e-001 	+2.04429800e+002 	+7.28000000e-001 	+2.05845500e+002 	
+7.29000000e-001 	+2.04429800e+002 	+7.29000000e-001 	+2.05845500e+002 	
+7.30000000e-001 	+2.04429800e+002 	+7.30000000e-001 	+2.05845500e+002 	
+7.31000000e-001 	+2.04429800e+002 	+7.31000000e-001 	+2.05845500e+002 	
+7.32250000e-001 	+2.04429800e+002 	+7.32250000e-001 	+2.05845500e+002 	
+7.34000000e-001 	+2.04429800e+002 	+7.34000000e-001 	+2.05845500e+002 	
+7.35000000e-001 	+2.04429800e+002 	+7.35000000e-001 	+2.05845500e+002 	
+7.36000000e-001 	+2.04429800e+002 	+7.36000000e-001 	+2.05845500e+002 	
+7.37000000e-001 	+2.04429800e+002 	+7.37000000e-001 	+2.05845500e+002 	
+7.38000000e-001 	+2.04429800e+002 	+7.38000000e-001 	+2.05845500e+002 	
+7.39000000e-001 	+2.04429800e+002 	+7.39000000e-001 	+2.05845500e+002 	
+7.40000000e-001 	+2.04429800e+002 	+7.40000000e-001 	+2.05845500e+002 	
+7.41000000e-001 	+2.04429800e+002 	+7.41000000e-001 	+2.05845500e+002 	
+7.42250000e-001 	+2.04429800e+002 	+7.42250000e-001 	+2.05845500e+002 	
+7.43750000e-001 	+2.04429800e+002 	+7.43750000e-001 	+2.05845500e+002 	
+7.45000000e-001 	+2.04429800e+002 	+7.45000000e-001 	+2.05845500e+002 	
+7.46000000e-001 	+2.04429800e+002 	+7.46000000e-001 	+2.05845500e+002 	
+7.47000000e-001 	+2.04429800e+002 	+7.47000000e-001 	+2.05845500e+002 	
+7.48000000e-001 	+2.04429800e+002 	+7.48000000e-001 	+2.05845500e+002 	
+7.49000000e-001 	+2.04429800e+002 	+7.49000000e-001 	+2.05845500e+002 	
+7.50000000e-001 	+2.04429800e+002 	+7.50000000e-001 	+2.05845500e+002 	
+7.51000000e-001 	+2.04429800e+002 	+7.51000000e-001 	+2.05845500e+002 	
+7.52250000e-001 	+2.04429800e+002 	+7.52250000e-001 	+2.05845500e+002 	
+7.54000000e-001 	+2.04429800e+002 	+7.54000000e-001 	+2.05845500e+002 	
+7.55000000e-001 	+2.04429800e+002 	+7.55000000e-001 	+2.05845500e+002 	
+7.56000000e-001 	+2.04429800e+002 	+7.56000000e-001 	+2.05845500e+002 	
+7.57000000e-001 	+2.04429800e+002 	+7.57000000e-001 	+2.05845500e+002 	
+7.58000000e-001 	+2.04429800e+002 	+7.58000000e-001 	+2.05845500e+002 	
+7.59000000e-001 	+2.04429800e+002 	+7.59000000e-001 	+2.05845500e+002 	
+7.60000000e-001 	+2.04429800e+002 	+7.60000000e-001 	+2.05845500e+002 	
+7.61000000e-001 	+2.04429800e+002 	+7.61000000e-001 	+2.05845500e+002 	
+7.62250000e-001 	+2.04429800e+002 	+7.62250000e-001 	+2.05845500e+002 	
+7.64000000e-001 	+2.04429800e+002 	+7.64000000e-001 	+2.05845500e+002 	
+7.65000000e-001 	+2.04429800e+002 	+7.65000000e-001 	+2.05845500e+002 	
+7.66000000e-001 	+2.04429800e+002 	+7.66000000e-001 	+2.05845500e+002 	
+7.67000000e-001 	+2.04429800e+002 	+7.67000000e-001 	+2.05845500e+002 	
+7.68000000e-001 	+2.04429800e+002 	+7.68000000e-001 	+2.05845500e+002 	
+7.69000000e-001 	+2.04429800e+002 	+7.69000000e-001 	+2.05845500e+002 	
+7.70000000e-001 	+2.04429800e+002 	+7.70000000e-001 	+2.05845500e+002 	
+7.71000000e-001 	+2.04429800e+002 	+7.71000000e-001 	+2.05845500e+002 	
+7.72250000e-001 	+2.04429800e+002 	+7.72250000e-001 	+2.05845500e+002 	
+7.74000000e-001 	+2.04429800e+002 	+7.74000000e-001 	+2.05845500e+002 	
+7.75000000e-001 	+2.04429800e+002 	+7.75000000e-001 	+2.05845500e+002 	
+7.76000000e-001 	+2.04429800e+002 	+7.76000000e-001 	+2.05845500e+002 	
+7.77000000e-001 	+2.04429800e+002 	+7.77000000e-001 	+2.05845500e+002 	
+7.78000000e-001 	+2.04429800e+002 	+7.78000000e-001 	+2.05845500e+002 	
+7.79000000e-001 	+2.04429800e+002 	+7.79000000e-001 	+2.05845500e+002 	
+7.80000000e-001 	+2.04429800e+002 	+7.80000000e-001 	+2.05845500e+002 	
+7.81000000e-001 	+2.04429800e+002 	+7.81000000e-001 	+2.05845500e+002 	
+7.82250000e-001 	+2.04429800e+002 	+7.82250000e-001 	+2.05845500e+002 	
+7.84000000e-001 	+2.04429800e+002 	+7.84000000e-001 	+2.05845500e+002 	
+7.85000000e-001 	+2.04429800e+002 	+7.85000000e-001 	+2.05845500e+002 	
+7.86000000e-001 	+2.04429800e+002 	+7.86000000e-001 	+2.05845500e+002 	
+7.87000000e-001 	+2.04429800e+002 	+7.87000000e-001 	+2.05845500e+002 	
+7.88000000e-001 	+2.04429800e+002 	+7.88000000e-001 	+2.05845500e+002 	
+7.89000000e-001 	+2.04429800e+002 	+7.89000000e-001 	+2.05845500e+002 	
+7.90000000e-001 	+2.04429800e+002 	+7.90000000e-001 	+2.05845500e+002 	
+7.91000000e-001 	+2.04429800e+002 	+7.91000000e-001 	+2.05845500e+002 	
+7.92250000e-001 	+2.04429800e+002 	+7.92250000e-001 	+2.05845500e+002 	
+7.94000000e-001 	+2.04429800e+002 	+7.94000000e-001 	+2.05845500e+002 	
+7.95000000e-001 	+2.04429800e+002 	+7.95000000e-001 	+2.05845500e+002 	
+7.96000000e-001 	+2.04429800e+002 	+7.96000000e-001 	+2.05845500e+002 	
+7.97000000e-001 	+2.04429800e+002 	+7.97000000e-001 	+2.05845500e+002 	
+7.98000000e-001 	+2.04429800e+002 	+7.98000000e-001 	+2.05845500e+002 	
+7.99000000e-001 	+2.04429800e+002 	+7.99000000e-001 	+2.05845500e+002 	
+8.00000000e-001 	+2.04429800e+002 	+8.00000000e-001 	+2.05845500e+002 	
+8.01000000e-001 	+2.04429800e+002 	+8.01000000e-001 	+2.05845500e+002 	
+8.02250000e-001 	+2.04429800e+002 	+8.02250000e-001 	+2.05845500e+002 	
+8.04000000e-001 	+2.04429800e+002 	+8.04000000e-001 	+2.05845500e+002 	
+8.05000000e-001 	+2.04429800e+002 	+8.05000000e-001 	+2.05845500e+002 	
+8.06000000e-001 	+2.04429800e+002 	+8.06000000e-001 	+2.05845500e+002 	
+8.07000000e-001 	+2.04429800e+002 	+8.07000000e-001 	+2.05845500e+002 	
+8.08000000e-001 	+2.04429800e+002 	+8.08000000e-001 	+2.05845500e+002 	
+8.09000000e-001 	+2.04429800e+002 	+8.09000000e-001 	+2.05845500e+002 	
+8.10000000e-001 	+2.04429800e+002 	+8.10000000e-001 	+2.05845500e+002 	
+8.11000000e-001 	+2.04429800e+002 	+8.11000000e-001 	+2.05845500e+002 	
+8.12250000e-001 	+2.04429800e+002 	+8.12250000e-001 	+2.05845500e+002 	
+8.14000000e-001 	+2.04429800e+002 	+8.14000000e-001 	+2.05845500e+002 	
+8.15000000e-001 	+2.04429800e+002 	+8.15000000e-001 	+2.05845500e+002 	
+8.16000000e-001 	+2.04429800e+002 	+8.16000000e-001 	+2.05845500e+002 	
+8.17000000e-001 	+2.04429800e+002 	+8.17000000e-001 	+2.05845500e+002 	
+8.18000000e-001 	+2.04429800e+002 	+8.18000000e-001 	+2.05845500e+002 	
+8.19000000e-001 	+2.04429800e+002 	+8.19000000e-001 	+2.05845500e+002 	
+8.20000000e-001 	+2.04429800e+002 	+8.20000000e-001 	+2.05845500e+002 	
+8.21000000e-001 	+2.04429800e+002 	+8.21000000e-001 	+2.05845500e+002 	
+8.22250000e-001 	+2.04429800e+002 	+8.22250000e-001 	+2.05845500e+002 	
+8.24000000e-001 	+2.04429800e+002 	+8.24000000e-001 	+2.05845500e+002 	
+8.25000000e-001 	+2.04429800e+002 	+8.25000000e-001 	+2.05845500e+002 	
+8.26000000e-001 	+2.04429800e+002 	+8.26000000e-001 	+2.05845500e+002 	
+8.27000000e-001 	+2.04429800e+002 	+8.27000000e-001 	+2.05845500e+002 	
+8.28000000e-001 	+2.04429800e+002 	+8.28000000e-001 	+2.05845500e+002 	
+8.29000000e-001 	+2.04429800e+002 	+8.29000000e-001 	+2.05845500e+002 	
+8.30000000e-001 	+2.04429800e+002 	+8.30000000e-001 	+2.05845500e+002 	
+8.31000000e-001 	+2.04429800e+002 	+8.31000000e-001 	+2.05845500e+002 	
+8.32250000e-001 	+2.04429800e+002 	+8.32250000e-001 	+2.05845500e+002 	
+8.34000000e-001 	+2.04429800e+002 	+8.34000000e-001 	+2.05845500e+002 	
+8.35000000e-001 	+2.04429800e+002 	+8.35000000e-001 	+2.05845500e+002 	
+8.36000000e-001 	+2.04429800e+002 	+8.36000000e-001 	+2.05845500e+002 	
+8.37000000e-001 	+2.04429800e+002 	+8.37000000e-001 	+2.05845500e+002 	
+8.38000000e-001 	+2.04429800e+002 	+8.38000000e-001 	+2.05845500e+002 	
+8.39000000e-001 	+2.04429800e+002 	+8.39000000e-001 	+2.05845500e+002 	
+8.40000000e-001 	+2.04429800e+002 	+8.40000000e-001 	+2.05845500e+002 	
+8.41000000e-001 	+2.04429800e+002 	+8.41000000e-001 	+2.05845500e+002 	
+8.42250000e-001 	+2.04429800e+002 	+8.42250000e-001 	+2.05845500e+002 	
+8.44000000e-001 	+2.04429800e+002 	+8.44000000e-001 	+2.05845500e+002 	
+8.45000000e-001 	+2.04429800e+002 	+8.45000000e-001 	+2.05845500e+002 	
+8.46000000e-001 	+2.04429800e+002 	+8.46000000e-001 	+2.05845500e+002 	
+8.47000000e-001 	+2.04429800e+002 	+8.47000000e-001 	+2.05845500e+002 	
+8.48000000e-001 	+2.04429800e+002 	+8.48000000e-001 	+2.05845500e+002 	
+8.49000000e-001 	+2.04429800e+002 	+8.49000000e-001 	+2.05845500e+002 	
+8.50000000e-001 	+2.04429800e+002 	+8.50000000e-001 	+2.05845500e+002 	
+8.51000000e-001 	+2.04429800e+002 	+8.51000000e-001 	+2.05845500e+002 	
+8.52250000e-001 	+2.04429800e+002 	+8.52250000e-001 	+2.05845500e+002 	
+8.54000000e-001 	+2.04429800e+002 	+8.54000000e-001 	+2.05845500e+002 	
+8.55000000e-001 	+2.04429800e+002 	+8.55000000e-001 	+2.05845500e+002 	
+8.56000000e-001 	+2.04429800e+002 	+8.56000000e-001 	+2.05845500e+002 	
+8.57000000e-001 	+2.04429800e+002 	+8.57000000e-001 	+2.05845500e+002 	
+8.58000000e-001 	+2.04429800e+002 	+8.58000000e-001 	+2.05845500e+002 	
+8.59000000e-001 	+2.04429800e+002 	+8.59000000e-001 	+2.05845500e+002 	
+8.60000000e-001 	+2.04429800e+002 	+8.60000000e-001 	+2.05845500e+002 	
+8.61000000e-001 	+2.04429800e+002 	+8.61000000e-001 	+2.05845500e+002 	
+8.62250000e-001 	+2.04429800e+002 	+8.62250000e-001 	+2.05845500e+002 	
+8.64000000e-001 	+2.04429800e+002 	+8.64000000e-001 	+2.05845500e+002 	
+8.65000000e-001 	+2.04429800e+002 	+8.65000000e-001 	+2.05845500e+002 	
+8.66000000e-001 	+2.04429800e+002 	+8.66000000e-001 	+2.05845500e+002 	
+8.67000000e-001 	+2.04429800e+002 	+8.67000000e-001 	+2.05845500e+002 	
+8.68000000e-001 	+2.04429800e+002 	+8.68000000e-001 	+2.05845500e+002 	
+8.69000000e-001 	+2.04429800e+002 	+8.69000000e-001 	+2.05845500e+002 	
+8.70000000e-001 	+2.04429800e+002 	+8.70000000e-001 	+2.05845500e+002 	
+8.71000000e-001 	+2.04429800e+002 	+8.71000000e-001 	+2.05845500e+002 	
+8.72250000e-001 	+2.04429800e+002 	+8.72250000e-001 	+2.05845500e+002 	
+8.74000000e-001 	+2.04429800e+002 	+8.74000000e-001 	+2.05845500e+002 	
+8.75000000e-001 	+2.04429800e+002 	+8.75000000e-001 	+2.05845500e+002 	
+8.76000000e-001 	+2.04429800e+002 	+8.76000000e-001 	+2.05845500e+002 	
+8.77000000e-001 	+2.04429800e+002 	+8.77000000e-001 	+2.05845500e+002 	
+8.78000000e-001 	+2.04429800e+002 	+8.78000000e-001 	+2.05845500e+002 	
+8.79000000e-001 	+2.04429800e+002 	+8.79000000e-001 	+2.05845500e+002 	
+8.80000000e-001 	+2.04429800e+002 	+8.80000000e-001 	+2.05845500e+002 	
+8.81000000e-001 	+2.04429800e+002 	+8.81000000e-001 	+2.05845500e+002 	
+8.82250000e-001 	+2.04429800e+002 	+8.82250000e-001 	+2.05845500e+002 	
+8.84000000e-001 	+2.04429800e+002 	+8.84000000e-001 	+2.05845500e+002 	
+8.85000000e-001 	+2.04429800e+002 	+8.85000000e-001 	+2.05845500e+002 	
+8.86000000e-001 	+2.04429800e+002 	+8.86000000e-001 	+2.05845500e+002 	
+8.87000000e-001 	+2.04429800e+002 	+8.87000000e-001 	+2.05845500e+002 	
+8.88000000e-001 	+2.04429800e+002 	+8.88000000e-001 	+2.05845500e+002 	
+8.89000000e-001 	+2.04429800e+002 	+8.89000000e-001 	+2.05845500e+002 	
+8.90000000e-001 	+2.04429800e+002 	+8.90000000e-001 	+2.05845500e+002 	
+8.91000000e-001 	+2.04429800e+002 	+8.91000000e-001 	+2.05845500e+002 	
+8.92250000e-001 	+2.04429800e+002 	+8.92250000e-001 	+2.05845500e+002 	
+8.94000000e-001 	+2.04429800e+002 	+8.94000000e-001 	+2.05845500e+002 	
+8.95000000e-001 	+2.04429800e+002 	+8.95000000e-001 	+2.05845500e+002 	
+8.96000000e-001 	+2.04429800e+002 	+8.96000000e-001 	+2.05845500e+002 	
+8.97000000e-001 	+2.04429800e+002 	+8.97000000e-001 	+2.05845500e+002 	
+8.98000000e-001 	+2.04429800e+002 	+8.98000000e-001 	+2.05845500e+002 	
+8.99000000e-001 	+2.04429800e+002 	+8.99000000e-001 	+2.05845500e+002 	
+9.00000000e-001 	+2.04429800e+002 	+9.00000000e-001 	+2.05845500e+002 	
+9.01000000e-001 	+2.04429800e+002 	+9.01000000e-001 	+2.05845500e+002 	
+9.02250000e-001 	+2.04429800e+002 	+9.02250000e-001 	+2.05845500e+002 	
+9.04000000e-001 	+2.04429800e+002 	+9.04000000e-001 	+2.05845500e+002 	
+9.05000000e-001 	+2.04429800e+002 	+9.05000000e-001 	+2.05845500e+002 	
+9.06000000e-001 	+2.04429800e+002 	+9.06000000e-001 	+2.05845500e+002 	
+9.07000000e-001 	+2.04429800e+002 	+9.07000000e-001 	+2.05845500e+002 	
+9.08000000e-001 	+2.04429800e+002 	+9.08000000e-001 	+2.05845500e+002 	
+9.09000000e-001 	+2.04429800e+002 	+9.09000000e-001 	+2.05845500e+002 	
+9.10000000e-001 	+2.04429800e+002 	+9.10000000e-001 	+2.05845500e+002 	
+9.11000000e-001 	+2.04429800e+002 	+9.11000000e-001 	+2.05845500e+002 	
+9.12250000e-001 	+2.04429800e+002 	+9.12250000e-001 	+2.05845500e+002 	
+9.14000000e-001 	+2.04429800e+002 	+9.14000000e-001 	+2.05845500e+002 	
+9.15000000e-001 	+2.04429800e+002 	+9.15000000e-001 	+2.05845500e+002 	
+9.16000000e-001 	+2.04429800e+002 	+9.16000000e-001 	+2.05845500e+002 	
+9.17000000e-001 	+2.04429800e+002 	+9.17000000e-001 	+2.05845500e+002 	
+9.18000000e-001 	+2.04429800e+002 	+9.18000000e-001 	+2.05845500e+002 	
+9.19000000e-001 	+2.04429800e+002 	+9.19000000e-001 	+2.05845500e+002 	
+9.20000000e-001 	+2.04429800e+002 	+9.20000000e-001 	+2.05845500e+002 	
+9.21000000e-001 	+2.04429800e+002 	+9.21000000e-001 	+2.05845500e+002 	
+9.22250000e-001 	+2.04429800e+002 	+9.22250000e-001 	+2.05845500e+002 	
+9.24000000e-001 	+2.04429800e+002 	+9.24000000e-001 	+2.05845500e+002 	
+9.25000000e-001 	+2.04429800e+002 	+9.25000000e-001 	+2.05845500e+002 	
+9.26000000e-001 	+2.04429800e+002 	+9.26000000e-001 	+2.05845500e+002 	
+9.27000000e-001 	+2.04429800e+002 	+9.27000000e-001 	+2.05845500e+002 	
+9.28000000e-001 	+2.04429800e+002 	+9.28000000e-001 	+2.05845500e+002 	
+9.29000000e-001 	+2.04429800e+002 	+9.29000000e-001 	+2.05845500e+002 	
+9.30000000e-001 	+2.04429800e+002 	+9.30000000e-001 	+2.05845500e+002 	
+9.31000000e-001 	+2.04429800e+002 	+9.31000000e-001 	+2.05845500e+002 	
+9.32250000e-001 	+2.04429800e+002 	+9.32250000e-001 	+2.05845500e+002 	
+9.34000000e-001 	+2.04429800e+002 	+9.34000000e-001 	+2.05845500e+002 	
+9.35000000e-001 	+2.04429800e+002 	+9.35000000e-001 	+2.05845500e+002 	
+9.36000000e-001 	+2.04429800e+002 	+9.36000000e-001 	+2.05845500e+002 	
+9.37000000e-001 	+2.04429800e+002 	+9.37000000e-001 	+2.05845500e+002 	
+9.38000000e-001 	+2.04429800e+002 	+9.38000000e-001 	+2.05845500e+002 	
+9.39000000e-001 	+2.04429800e+002 	+9.39000000e-001 	+2.05845500e+002 	
+9.40000000e-001 	+2.04429800e+002 	+9.40000000e-001 	+2.05845500e+002 	
+9.41000000e-001 	+2.04429800e+002 	+9.41000000e-001 	+2.05845500e+002 	
+9.42250000e-001 	+2.04429800e+002 	+9.42250000e-001 	+2.05845500e+002 	
+9.44000000e-001 	+2.04429800e+002 	+9.44000000e-001 	+2.05845500e+002 	
+9.45000000e-001 	+2.04429800e+002 	+9.45000000e-001 	+2.05845500e+002 	
+9.46000000e-001 	+2.04429800e+002 	+9.46000000e-001 	+2.05845500e+002 	
+9.47000000e-001 	+2.04429800e+002 	+9.47000000e-001 	+2.05845500e+002 	
+9.48000000e-001 	+2.04429800e+002 	+9.48000000e-001 	+2.05845500e+002 	
+9.49000000e-001 	+2.04429800e+002 	+9.49000000e-001 	+2.05845500e+002 	
+9.50000000e-001 	+2.04429800e+002 	+9.50000000e-001 	+2.05845500e+002 	
+9.51000000e-001 	+2.04429800e+002 	+9.51000000e-001 	+2.05845500e+002 	
+9.52250000e-001 	+2.04429800e+002 	+9.52250000e-001 	+2.05845500e+002 	
+9.54000000e-001 	+2.04429800e+002 	+9.54000000e-001 	+2.05845500e+002 	
+9.55000000e-001 	+2.04429800e+002 	+9.55000000e-001 	+2.05845500e+002 	
+9.56000000e-001 	+2.04429800e+002 	+9.56000000e-001 	+2.05845500e+002 	
+9.57000000e-001 	+2.04429800e+002 	+9.57000000e-001 	+2.05845500e+002 	
+9.58000000e-001 	+2.04429800e+002 	+9.58000000e-001 	+2.05845500e+002 	
+9.59000000e-001 	+2.04429800e+002 	+9.59000000e-001 	+2.05845500e+002 	
+9.60000000e-001 	+2.04429800e+002 	+9.60000000e-001 	+2.05845500e+002 	
+9.61000000e-001 	+2.04429800e+002 	+9.61000000e-001 	+2.05845500e+002 	
+9.62250000e-001 	+2.04429800e+002 	+9.62250000e-001 	+2.05845500e+002 	
+9.64000000e-001 	+2.04429800e+002 	+9.64000000e-001 	+2.05845500e+002 	
+9.65000000e-001 	+2.04429800e+002 	+9.65000000e-001 	+2.05845500e+002 	
+9.66000000e-001 	+2.04429800e+002 	+9.66000000e-001 	+2.05845500e+002 	
+9.67000000e-001 	+2.04429800e+002 	+9.67000000e-001 	+2.05845500e+002 	
+9.68000000e-001 	+2.04429800e+002 	+9.68000000e-001 	+2.05845500e+002 	
+9.69000000e-001 	+2.04429800e+002 	+9.69000000e-001 	+2.05845500e+002 	
+9.70000000e-001 	+2.04429800e+002 	+9.70000000e-001 	+2.05845500e+002 	
+9.71000000e-001 	+2.04429800e+002 	+9.71000000e-001 	+2.05845500e+002 	
+9.72250000e-001 	+2.04429800e+002 	+9.72250000e-001 	+2.05845500e+002 	
+9.74000000e-001 	+2.04429800e+002 	+9.74000000e-001 	+2.05845500e+002 	
+9.75000000e-001 	+2.04429800e+002 	+9.75000000e-001 	+2.05845500e+002 	
+9.76000000e-001 	+2.04429800e+002 	+9.76000000e-001 	+2.05845500e+002 	
+9.77000000e-001 	+2.04429800e+002 	+9.77000000e-001 	+2.05845500e+002 	
+9.78000000e-001 	+2.04429800e+002 	+9.78000000e-001 	+2.05845500e+002 	
+9.79000000e-001 	+2.04429800e+002 	+9.79000000e-001 	+2.05845500e+002 	
+9.80000000e-001 	+2.04429800e+002 	+9.80000000e-001 	+2.05845500e+002 	
+9.81000000e-001 	+2.04429800e+002 	+9.81000000e-001 	+2.05845500e+002 	
+9.82250000e-001 	+2.04429800e+002 	+9.82250000e-001 	+2.05845500e+002 	
+9.84000000e-001 	+2.04429800e+002 	+9.84000000e-001 	+2.05845500e+002 	
+9.85000000e-001 	+2.04429800e+002 	+9.85000000e-001 	+2.05845500e+002 	
+9.86000000e-001 	+2.04429800e+002 	+9.86000000e-001 	+2.05845500e+002 	
+9.87000000e-001 	+2.04429800e+002 	+9.87000000e-001 	+2.05845500e+002 	
+9.88000000e-001 	+2.04429800e+002 	+9.88000000e-001 	+2.05845500e+002 	
+9.89000000e-001 	+2.04429800e+002 	+9.89000000e-001 	+2.05845500e+002 	
+9.90000000e-001 	+2.04429800e+002 	+9.90000000e-001 	+2.05845500e+002 	
+9.91000000e-001 	+2.04429800e+002 	+9.91000000e-001 	+2.05845500e+002 	
+9.92500000e-001 	+2.04429800e+002 	+9.92500000e-001 	+2.05845500e+002 	
+9.93750000e-001 	+2.04429800e+002 	+9.93750000e-001 	+2.05845500e+002 	
+9.95000000e-001 	+2.04429800e+002 	+9.95000000e-001 	+2.05845500e+002 	
+9.96000000e-001 	+2.04429800e+002 	+9.96000000e-001 	+2.05845500e+002 	
+9.97000000e-001 	+2.04429800e+002 	+9.97000000e-001 	+2.05845500e+002 	
+9.98000000e-001 	+2.04429800e+002 	+9.98000000e-001 	+2.05845500e+002 	
+9.99000000e-001 	+2.04429800e+002 	+9.99000000e-001 	+2.05845500e+002 	
+1.00000000e+000 	+2.04429800e+002 	+1.00000000e+000 	+2.05845500e+002 	
+1.00100000e+000 	+2.04429800e+002 	+1.00100000e+000 	+2.05845500e+002 	
+1.00225000e+000 	+2.04429800e+002 	+1.00225000e+000 	+2.05845500e+002 	
+1.00400000e+000 	+2.04429800e+002 	+1.00400000e+000 	+2.05845500e+002 	
+1.00500000e+000 	+2.04429800e+002 	+1.00500000e+000 	+2.05845500e+002 	
+1.00600000e+000 	+2.04429800e+002 	+1.00600000e+000 	+2.05845500e+002 	
+1.00700000e+000 	+2.04429800e+002 	+1.00700000e+000 	+2.05845500e+002 	
+1.00800000e+000 	+2.04429800e+002 	+1.00800000e+000 	+2.05845500e+002 	
+1.00900000e+000 	+2.04429800e+002 	+1.00900000e+000 	+2.05845500e+002 	
+1.01000000e+000 	+2.04429800e+002 	+1.01000000e+000 	+2.05845500e+002 	
+1.01100000e+000 	+2.04429800e+002 	+1.01100000e+000 	+2.05845500e+002 	
+1.01225000e+000 	+2.04429800e+002 	+1.01225000e+000 	+2.05845500e+002 	
+1.01400000e+000 	+2.04429800e+002 	+1.01400000e+000 	+2.05845500e+002 	
+1.01500000e+000 	+2.04429800e+002 	+1.01500000e+000 	+2.05845500e+002 	
+1.01600000e+000 	+2.04429800e+002 	+1.01600000e+000 	+2.05845500e+002 	
+1.01700000e+000 	+2.04429800e+002 	+1.01700000e+000 	+2.05845500e+002 	
+1.01800000e+000 	+2.04429800e+002 	+1.01800000e+000 	+2.05845500e+002 	
+1.01900000e+000 	+2.04429800e+002 	+1.01900000e+000 	+2.05845500e+002 	
+1.02000000e+000 	+2.04429800e+002 	+1.02000000e+000 	+2.05845500e+002 	
+1.02100000e+000 	+2.04429800e+002 	+1.02100000e+000 	+2.05845500e+002 	
+1.02250000e+000 	+2.04429800e+002 	+1.02250000e+000 	+2.05845500e+002 	
+1.02400000e+000 	+2.04429800e+002 	+1.02400000e+000 	+2.05845500e+002 	
+1.02500000e+000 	+2.04429800e+002 	+1.02500000e+000 	+2.05845500e+002 	
+1.02600000e+000 	+2.04429800e+002 	+1.02600000e+000 	+2.05845500e+002 	
+1.02700000e+000 	+2.04429800e+002 	+1.02700000e+000 	+2.05845500e+002 	
+1.05850000e+000 	+2.04430400e+002 	+1.05850000e+000 	+2.05845500e+002 	
+1.06000000e+000 	+2.04430400e+002 	+1.06000000e+000 	+2.05845500e+002 	
+1.06100000e+000 	+2.04430400e+002 	+1.06100000e+000 	+2.05845500e+002 	
+1.06250000e+000 	+2.04440800e+002 	+1.06250000e+000 	+2.05845500e+002 	
+1.06400000e+000 	+2.04440800e+002 	+1.06400000e+000 	+2.05845500e+002 	
+1.06500000e+000 	+2.04440800e+002 	+1.06500000e+000 	+2.05845500e+002 	
+1.06600000e+000 	+2.04440800e+002 	+1.06600000e+000 	+2.05845500e+002 	
+1.06700000e+000 	+2.04440800e+002 	+1.06700000e+000 	+2.05845500e+002 	
+1.06800000e+000 	+2.04440800e+002 	+1.06800000e+000 	+2.05845500e+002 	
+1.06900000e+000 	+2.04440800e+002 	+1.06900000e+000 	+2.05845500e+002 	
+1.07000000e+000 	+2.04440800e+002 	+1.07000000e+000 	+2.05845500e+002 	
+1.07100000e+000 	+2.04440800e+002 	+1.07100000e+000 	+2.05845500e+002 	
